Federal Provider Number,Residents Total Confirmed COVID-19,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total COVID-19 Deaths,No Confirmed COVID-19 Cases among residents,Confirmed COVID-19 Cases among residents (1-<95% Percentile),Confirmed COVID-19 Cases among residents (>=95% Percentile),No Confirmed COVID-19 Cases among staff,Confirmed COVID-19 Cases among staff (1-<95% Percentile),Confirmed COVID-19 Cases among staff (>=95% Percentile),No Confirmed COVID-19 Deaths among residents,Confirmed COVID-19 Deaths among residents (1-<95% Percentile),Confirmed COVID-19 Deaths among residents (>=95% Percentile),No Confirmed COVID-19 Deaths among staff,Confirmed COVID-19 Deaths among staff (>0),Facility size Small (<33% Percentile beds),Facility size Medium (33%-66% Percentile beds),Facility size Large (>66% Percentile beds),Low occupancy rate (<33% Percentile),Medium occupancy rate (33%-66% Percentile),High occupancy rate (>66% Percentile)
365209,5,3,200,155,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
395058,0,0,159,138,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
366144,15,8,60,28,9,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
375172,20,3,106,60,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
385201,0,0,59,30,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
375335,0,0,100,48,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
375415,0,0,98,50,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
345560,2,1,100,78,6,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
365440,9,0,128,97,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365953,7,0,53,39,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
375558,4,0,105,86,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
375304,5,0,100,62,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365431,0,0,59,45,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
385068,23,8,106,62,14,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
365429,0,0,85,68,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365162,4,1,99,80,11,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
365845,0,0,95,74,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375514,0,0,70,41,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
395472,50,9,159,114,13,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
365770,0,0,95,69,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375495,0,0,114,65,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365487,0,0,99,78,5,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365424,19,3,100,61,8,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
385200,0,0,6,6,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
355117,0,0,19,6,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365794,0,0,86,57,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375372,0,0,72,30,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
375501,0,0,116,59,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
345544,5,3,125,113,26,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
385015,1,0,128,83,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
365990,16,7,99,49,8,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
365825,0,0,75,54,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
365581,22,3,108,76,10,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
366011,0,0,123,92,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365906,0,0,50,46,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
366050,0,0,50,31,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365072,4,5,98,78,5,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
395074,232,58,404,337,80,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
395092,0,0,63,51,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366200,0,0,115,93,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
395459,115,23,180,131,35,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
385270,1,0,96,54,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
366467,0,0,54,52,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366049,0,0,25,18,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
375263,0,0,54,38,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366182,1,0,109,63,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
366417,0,0,75,55,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
365492,0,0,80,77,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
395318,0,0,120,100,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
365287,0,0,91,51,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
366407,0,0,70,62,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
37E052,0,0,50,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366343,35,17,130,72,15,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
355065,7,0,128,124,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345443,3,0,170,149,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
366334,0,0,86,77,7,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365354,0,0,99,61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365650,0,0,89,57,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375452,0,0,47,40,4,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365606,0,0,42,40,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365730,1,1,93,52,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
385233,2,1,69,49,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
366072,0,0,130,111,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
365046,0,0,233,207,9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365567,7,0,150,104,6,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395001,0,0,102,99,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
365494,0,0,90,75,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
395348,38,14,210,137,8,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
366339,0,0,57,43,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366180,0,0,101,99,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
365883,0,0,234,200,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
345555,0,0,134,84,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
365911,0,0,100,38,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
395409,93,20,178,139,11,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
375140,0,0,82,38,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
365939,0,0,48,42,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
395194,0,0,60,56,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
365973,1,0,136,117,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
365381,0,0,170,139,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
385206,0,0,95,57,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365336,0,0,61,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365585,0,0,96,80,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375375,0,0,118,83,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375569,0,0,47,31,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365221,1,0,60,54,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
365497,1,0,102,87,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
385049,0,0,90,60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375526,4,1,77,40,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
365579,1,0,77,47,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
366248,0,0,75,68,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
365412,0,0,125,88,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
365748,0,0,62,42,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
385152,0,0,59,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365322,0,0,280,255,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
366348,0,0,99,79,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
366403,15,2,99,81,4,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
375491,0,0,101,85,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
395379,4,0,133,115,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
366342,0,0,50,38,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345448,76,10,210,82,28,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
345410,0,0,120,81,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
395259,54,11,101,70,17,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
375524,0,0,74,44,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365504,22,12,65,27,31,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
345479,0,0,100,71,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365897,0,0,120,62,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
366003,0,0,30,28,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345564,0,5,19,10,3,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
366393,0,0,50,42,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
355081,0,0,41,37,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
366152,0,0,68,64,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
395305,9,2,53,38,8,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
395338,11,1,296,198,9,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
365014,2,0,115,90,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
345466,0,0,76,67,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
366001,0,0,86,79,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365081,0,0,119,91,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
355057,2,0,37,36,2,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
395439,0,0,63,45,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365421,54,24,150,89,25,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
395331,0,0,180,142,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365686,0,0,100,94,8,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
345396,1,0,50,33,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365493,1,0,252,238,8,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365374,0,0,115,87,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
365699,0,0,62,52,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366130,0,0,50,40,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
355078,0,0,115,93,8,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
365588,0,0,51,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
375289,0,0,72,42,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
38E157,0,0,21,20,8,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345559,0,0,40,27,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365734,0,0,162,30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
375428,0,0,52,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365254,0,0,96,73,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
385147,0,0,53,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
395414,1,0,272,170,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
375354,0,0,65,34,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
355127,0,6,98,86,13,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
345511,0,0,103,88,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
385187,1,0,86,59,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365680,0,0,62,47,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365580,0,1,57,40,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
365187,0,0,55,32,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
395160,0,0,64,57,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
365669,0,0,96,71,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
366198,1,0,70,67,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
375560,0,0,57,31,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345405,3,0,90,71,6,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
395032,0,0,115,105,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
366237,26,1,64,55,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
365348,0,0,99,85,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
366382,59,20,99,60,20,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0
366281,23,12,92,63,15,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
366442,0,0,26,22,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
395182,95,38,226,162,54,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
375241,0,0,110,78,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
345437,0,0,80,60,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365936,1,0,95,52,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
366438,0,0,20,9,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365215,7,0,180,107,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
395217,44,10,82,68,18,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
395435,0,0,408,352,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395264,0,0,146,135,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
365893,0,0,50,44,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
385104,0,0,100,49,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
366454,1,0,98,77,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
375209,51,8,125,96,23,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
366463,0,0,82,76,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
385250,0,0,50,32,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345386,0,0,10,7,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366275,0,0,71,50,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365324,0,0,139,81,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
366270,0,0,60,44,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
355085,0,0,120,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
385168,0,0,83,71,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
366355,6,9,50,48,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
395023,0,0,131,127,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395466,0,0,80,61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
366093,0,0,90,82,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
365666,0,0,40,39,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345513,0,0,180,107,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
385278,0,0,71,63,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
365843,45,35,125,55,20,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
355108,0,0,46,41,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365813,0,0,74,59,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
395307,0,0,53,40,7,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365800,2,0,161,138,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395354,51,0,120,76,3,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365601,1,0,99,67,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
395052,57,33,146,108,33,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
366207,0,0,99,45,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
365416,1,0,128,102,7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
366075,0,0,50,49,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
385148,0,0,145,92,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
385142,0,0,72,47,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
366284,55,15,89,47,23,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
395044,0,0,85,78,2,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
395477,2,0,198,161,5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365241,0,0,79,52,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
366310,0,0,47,35,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365879,0,0,150,121,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
366400,0,0,90,72,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
366446,1,0,99,91,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
375564,0,0,60,41,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345434,75,9,232,134,28,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
366460,26,9,72,51,13,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
366366,0,0,67,67,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
366249,0,0,50,38,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
355115,0,0,28,19,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
37E624,0,0,86,58,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375360,0,0,104,61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375256,0,0,124,104,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365658,0,0,120,94,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
365575,1,0,61,53,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
366432,10,5,124,91,10,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
365743,0,0,99,74,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375349,0,0,220,128,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
365977,0,0,62,34,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365269,1,0,90,67,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
345460,0,0,110,104,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
366218,7,0,44,37,3,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
345487,0,0,70,50,3,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
395203,48,20,180,108,22,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
365894,3,1,73,5,6,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
395316,1,0,48,46,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
366167,2,0,100,67,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365088,0,0,125,78,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
365483,0,0,99,60,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365991,70,21,64,26,46,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0
345567,1,2,102,69,2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
365970,0,0,43,36,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345492,67,21,150,105,13,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
365740,28,9,85,23,24,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
365791,0,0,93,69,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375426,1,0,63,31,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365065,18,2,84,68,21,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
365976,0,0,138,132,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
365589,0,0,127,94,2,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395290,94,11,375,320,31,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
366469,0,0,99,80,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
345503,6,0,90,72,4,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
375429,0,0,48,41,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345518,0,0,60,43,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365433,71,16,158,99,30,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
365979,0,0,94,79,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365981,0,0,78,53,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
385031,0,0,96,81,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
366157,0,0,81,41,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
366058,0,0,60,44,2,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
375566,0,0,90,73,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
355041,2,0,65,54,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0
366244,1,0,99,73,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365837,0,0,75,57,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
385172,0,0,32,27,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
366427,2,0,99,59,5,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
375376,4,0,58,33,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365377,0,0,99,73,3,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
365277,0,0,173,109,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
395250,27,7,208,133,45,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
375490,0,0,69,42,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
345562,8,0,120,100,2,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
375423,2,0,46,39,5,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
365768,0,0,95,82,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365370,0,0,92,50,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
375432,0,0,161,76,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
365695,2,0,99,57,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
385183,0,0,80,71,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
355109,0,0,50,39,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
375165,35,5,105,55,9,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
395050,12,0,132,126,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
375302,0,0,70,41,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
365576,0,0,99,79,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
365620,0,0,100,78,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
375505,0,0,156,84,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
365819,5,0,167,128,9,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
